tax_id,barcode,count_melanie,species,genus,family,order,class,phylum,superkingdom,Sample_ID,Latitude,Longitude,Morphology_species,Sex,Age,Weight_g,Location_type,Date,conc_16s__PCR
7688,barcode29,NA,NA,Defluviitaleaceae UCG-011,Defluviitaleaceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,R25,-22.613411,18.193519,Micaelamys_namaquesnsis,male,adult,64,Farm,23.03.2023,21
7688,barcode23,NA,NA,Defluviitaleaceae UCG-011,Defluviitaleaceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,R20,-22.613411,18.193519,Micaelamys_namaquesnsis,male,adult,45,Farm,23.03.2023,26
7688,barcode18,NA,NA,Defluviitaleaceae UCG-011,Defluviitaleaceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,R14,-22.613508,18.192469,Micaelamys_namaquesnsis,male,juvenile,NA,House_outdoors,23.03.2023,11
7688,barcode07,NA,NA,Defluviitaleaceae UCG-011,Defluviitaleaceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,R05,-22.580747,18.187053,Micaelamys_namaquesnsis,male,adult,43.5,Indoors,22.03.2023,6.38
7688,barcode54,NA,NA,Defluviitaleaceae UCG-011,Defluviitaleaceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,R50,-22.579395,18.192067,Micaelamys_namaquesnsis,female,adult,36,Bush,26.03.2023,12
7688,barcode20,NA,NA,Defluviitaleaceae UCG-011,Defluviitaleaceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,R16,-22.613508,18.192469,Mastomy_coucha,male,adult,44,House_outdoors,23.03.2023,18
7688,barcode13,NA,NA,Defluviitaleaceae UCG-011,Defluviitaleaceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,R09,-22.61483,18.192715,Thallomys_paedulcus,male,adult,116,House_outdoors,23.03.2023,5.72
7688,barcode57,NA,NA,Defluviitaleaceae UCG-011,Defluviitaleaceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,R53,-22.579016,18.190399,Micaelamys_namaquesnsis,male,adult,39,Bush,26.03.2023,27
7688,barcode01,NA,NA,Defluviitaleaceae UCG-011,Defluviitaleaceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,R01,-22.578899,18.189302,Mastomy_coucha,male,adult,38.7,Outdoor_kitchen,22.03.2023,5.92
7688,barcode02,NA,NA,Defluviitaleaceae UCG-011,Defluviitaleaceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,R01,-22.578899,18.189302,Mastomy_coucha,male,adult,38.7,Outdoor_kitchen,22.03.2023,11.6
7688,barcode55,NA,NA,Defluviitaleaceae UCG-011,Defluviitaleaceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,R51,-22.579473,18.191019,Micaelamys_namaquesnsis,female,adult,40,Bush,26.03.2023,18
7688,barcode22,NA,NA,Defluviitaleaceae UCG-011,Defluviitaleaceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,R18,-22.615737,18.192335,Mastomy_coucha,male,adult,34,House_outdoors,23.03.2023,11.7
7688,barcode12,NA,NA,Defluviitaleaceae UCG-011,Defluviitaleaceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,R07,-22.580747,18.187053,Mastomy_coucha,male,adult,45.5,Indoors,22.03.2023,20
7688,barcode28,NA,NA,Defluviitaleaceae UCG-011,Defluviitaleaceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,R24,-22.613411,18.193519,Mastomy_coucha,male,adult,33,Farm,23.03.2023,17
7688,barcode09,NA,NA,Defluviitaleaceae UCG-011,Defluviitaleaceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,R06,-22.580747,18.187053,Micaelamys_namaquesnsis,male,adult,84.16,Indoors,22.03.2023,30
7688,barcode26,NA,NA,Defluviitaleaceae UCG-011,Defluviitaleaceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,R22,-22.613411,18.193519,Mastomy_coucha,male,adult,35,Farm,23.03.2023,6
7716,barcode51,NA,hominis;,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,R47,-22.583613,18.186369,Elephantulus_intufi,unidentified,adult,63,Bush,25.03.2023,27
7716,barcode42,46.24161421151422,hominis;,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,R38,-22.683512,18.161339,Micaelamys_namaquesnsis,male,adult,46,Chickens,24.03.2023,14
7716,barcode49,NA,hominis;,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,R45,-22.586753,18.184711,Micaelamys_namaquesnsis,male,adult,55,Bush,25.03.2023,16
7716,barcode08,NA,hominis;,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,R05,-22.580747,18.187053,Micaelamys_namaquesnsis,male,adult,43.5,Indoors,22.03.2023,2.1
7716,barcode06,87.27998847029032,hominis;,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,R04,-22.580747,18.187053,Mastomy_coucha,male,juvenile,7,Indoors,22.03.2023,18.3
7716,barcode45,229.76728342758796,hominis;,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,R41,-22.683512,18.161339,Micaelamys_namaquesnsis,female,adult,56,Chickens,24.03.2023,27
7716,barcode39,7749.266840222924,hominis;,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,R35,-22.683966,18.160235,Micaelamys_namaquesnsis,male,adult,61,Bush,24.03.2023,3.2
7716,barcode50,1080.7547067610476,hominis;,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,R46,-22.583613,18.186369,Mastomy_coucha,female,adult,45,Bush,25.03.2023,25
7716,barcode32,36.20749616083564,hominis;,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,R28,-22.683319,18.160801,Micaelamys_namaquesnsis,NA,adult,NA,House_outdoors,24.03.2023,20.8
7716,barcode46,NA,hominis;,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,R42,-22.683512,18.161339,Thallomys_paedulcus,male,adult,71,Chickens,24.03.2023,28
7716,barcode16,NA,hominis;,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,R12,-22.615088,18.192674,Micaelamys_namaquesnsis,male,adult,60,House_outdoors,23.03.2023,17.7
7716,barcode11,331.5211418984515,hominis;,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,R07,-22.580747,18.187053,Mastomy_coucha,male,adult,45.5,Indoors,22.03.2023,28
7716,barcode24,NA,hominis;,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,R19,-22.615737,18.192335,Micaelamys_namaquesnsis,male,adult,56,House_outdoors,23.03.2023,16
7716,barcode59,NA,hominis;,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,R55,-22.577246,18.191356,Micaelamys_namaquesnsis,female,adult,51,Bush,26.03.2023,29
7716,barcode53,152.09397109171124,hominis;,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,R49,-22.579136,18.194229,Micaelamys_namaquesnsis,male,adult,57,Bush,26.03.2023,31
7716,barcode52,105.0221854744638,hominis;,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,R48,-22.582935,18.186706,Micaelamys_namaquesnsis,male,adult,62,Bush,25.03.2023,16
7716,barcode48,1639.1303056574277,hominis;,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,R44,-22.683512,18.161339,House_mouse,male,NA,12,Chickens,24.03.2023,38
7716,barcode04,27.668695136037865,hominis;,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,R03,-22.578856,18.190222,Mastomy_coucha,male,adult,32.5,Bush,22.03.2023,22.8
7716,barcode30,NA,hominis;,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,R26,-22.613411,18.193519,Micaelamys_namaquesnsis,male,adult,44,Farm,23.03.2023,24
7716,barcode44,NA,hominis;,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,R40,-22.683512,18.161339,Micaelamys_namaquesnsis,male,adult,56,Chickens,24.03.2023,18
7716,barcode36,NA,hominis;,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,R32,-22.683742,18.160822,Micaelamys_namaquesnsis,NA,adult,NA,Bush,24.03.2023,16.3
7716,barcode47,NA,hominis;,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,R43,-22.683512,18.161339,Micaelamys_namaquesnsis,male,adult,46,Chickens,24.03.2023,0.001
7716,barcode05,NA,hominis;,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,R03,-22.578856,18.190222,Mastomy_coucha,male,adult,32.5,Bush,22.03.2023,0.18
7716,barcode34,1518.497270072269,hominis;,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,R30,-22.683563,18.16095,Micaelamys_namaquesnsis,NA,adult,NA,House,24.03.2023,32
7716,barcode33,1058.6546291537911,hominis;,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,R29,-22.683382,18.16094,Micaelamys_namaquesnsis,NA,adult,NA,House,24.03.2023,33
7716,barcode10,477.22912726924,hominis;,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,R06,-22.580747,18.187053,Micaelamys_namaquesnsis,male,adult,84.16,Indoors,22.03.2023,28
7716,barcode37,NA,hominis;,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,R33,-22.683742,18.160822,Micaelamys_namaquesnsis,NA,adult,NA,Bush,24.03.2023,27.4
7716,barcode60,NA,hominis;,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,R56,-22.575708,18.19194,Vole,NA,adult,49,Bush,26.03.2023,5.72
7716,barcode31,161.24663732057468,hominis;,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,R27,-22.683319,18.160801,Micaelamys_namaquesnsis,NA,adult,NA,House_outdoors,24.03.2023,23.8
7716,barcode14,45.95137557649672,hominis;,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,R10,-22.615088,18.192674,Mastomy_coucha,male,adult,40,House_outdoors,23.03.2023,18.4
7716,barcode25,83.69584972636852,hominis;,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,R21,-22.613411,18.193519,Mastomy_coucha,male,adult,38,Farm,23.03.2023,19
7716,barcode35,1052.620382230202,hominis;,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,R31,-22.683563,18.16095,Micaelamys_namaquesnsis,NA,adult,NA,House,24.03.2023,20
7716,barcode03,37.829505502286025,hominis;,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,R02,-22.578899,18.189302,Mastomy_coucha,male,adult,43.5,Outdoor_kitchen,22.03.2023,9.444
7716,barcode41,NA,hominis;,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,R37,-22.683966,18.160235,Micaelamys_namaquesnsis,male,adult,62,Bush,24.03.2023,18
7716,barcode19,218.66048749863148,hominis;,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,R15,-22.613508,18.192469,Micaelamys_namaquesnsis,male,adult,54,House_outdoors,23.03.2023,8
7716,barcode56,37.96487065360873,hominis;,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,R52,-22.579473,18.191019,Micaelamys_namaquesnsis,female,adult,28,Bush,26.03.2023,30
7716,barcode27,29.35044230674358,hominis;,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,R23,-22.613411,18.193519,Mastomy_coucha,male,adult,30,Farm,23.03.2023,17
7716,barcode58,NA,hominis;,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,R54,-22.577597,18.191299,Vole,male,adult,79,Bush,26.03.2023,24
7716,barcode43,29.00673716285058,hominis;,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,R39,-22.683512,18.161339,Micaelamys_namaquesnsis,male,adult,59,Chickens,24.03.2023,5
7716,barcode15,10.72483199817421,hominis;,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,R11,-22.615088,18.192674,Thallomys_paedulcus,male,adult,89,House_outdoors,23.03.2023,15
7716,barcode38,2365.887324484116,hominis;,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,R34,-22.683846,18.160353,Micaelamys_namaquesnsis,male,juvenile,19,Bush,24.03.2023,12
7716,barcode17,NA,hominis;,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,R13,-22.615088,18.192674,Mastomy_coucha,male,adult,40,House_outdoors,23.03.2023,30
7716,barcode40,2162.01475319002,hominis;,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,R36,-22.683966,18.160235,Micaelamys_namaquesnsis,male,adult,52,Bush,24.03.2023,11
7716,barcode29,NA,hominis;,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,R25,-22.613411,18.193519,Micaelamys_namaquesnsis,male,adult,64,Farm,23.03.2023,21
7716,barcode23,12.976228600080283,hominis;,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,R20,-22.613411,18.193519,Micaelamys_namaquesnsis,male,adult,45,Farm,23.03.2023,26
7716,barcode18,NA,hominis;,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,R14,-22.613508,18.192469,Micaelamys_namaquesnsis,male,juvenile,NA,House_outdoors,23.03.2023,11
7716,barcode07,NA,hominis;,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,R05,-22.580747,18.187053,Micaelamys_namaquesnsis,male,adult,43.5,Indoors,22.03.2023,6.38
7716,barcode54,498.8100922820156,hominis;,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,R50,-22.579395,18.192067,Micaelamys_namaquesnsis,female,adult,36,Bush,26.03.2023,12
7716,barcode20,100.51191855805422,hominis;,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,R16,-22.613508,18.192469,Mastomy_coucha,male,adult,44,House_outdoors,23.03.2023,18
7716,barcode13,NA,hominis;,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,R09,-22.61483,18.192715,Thallomys_paedulcus,male,adult,116,House_outdoors,23.03.2023,5.72
7716,barcode57,NA,hominis;,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,R53,-22.579016,18.190399,Micaelamys_namaquesnsis,male,adult,39,Bush,26.03.2023,27
7716,barcode01,49.55483902088369,hominis;,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,R01,-22.578899,18.189302,Mastomy_coucha,male,adult,38.7,Outdoor_kitchen,22.03.2023,5.92
7716,barcode02,31.83671319945575,hominis;,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,R01,-22.578899,18.189302,Mastomy_coucha,male,adult,38.7,Outdoor_kitchen,22.03.2023,11.6
7716,barcode55,39.0783819330951,hominis;,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,R51,-22.579473,18.191019,Micaelamys_namaquesnsis,female,adult,40,Bush,26.03.2023,18
7716,barcode22,170.48864643577906,hominis;,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,R18,-22.615737,18.192335,Mastomy_coucha,male,adult,34,House_outdoors,23.03.2023,11.7
7716,barcode12,232.6586495802746,hominis;,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,R07,-22.580747,18.187053,Mastomy_coucha,male,adult,45.5,Indoors,22.03.2023,20
7716,barcode28,57.3386852133273,hominis;,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,R24,-22.613411,18.193519,Mastomy_coucha,male,adult,33,Farm,23.03.2023,17
7716,barcode09,428.49113746475007,hominis;,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,R06,-22.580747,18.187053,Micaelamys_namaquesnsis,male,adult,84.16,Indoors,22.03.2023,30
7716,barcode26,382.4525443868641,hominis;,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,R22,-22.613411,18.193519,Mastomy_coucha,male,adult,35,Farm,23.03.2023,6
7955,barcode51,NA,bogorensis;,Asaia,Acetobacteraceae,Acetobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,R47,-22.583613,18.186369,Elephantulus_intufi,unidentified,adult,63,Bush,25.03.2023,27
7955,barcode42,NA,bogorensis;,Asaia,Acetobacteraceae,Acetobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,R38,-22.683512,18.161339,Micaelamys_namaquesnsis,male,adult,46,Chickens,24.03.2023,14
7955,barcode49,NA,bogorensis;,Asaia,Acetobacteraceae,Acetobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,R45,-22.586753,18.184711,Micaelamys_namaquesnsis,male,adult,55,Bush,25.03.2023,16
7955,barcode08,NA,bogorensis;,Asaia,Acetobacteraceae,Acetobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,R05,-22.580747,18.187053,Micaelamys_namaquesnsis,male,adult,43.5,Indoors,22.03.2023,2.1
7955,barcode06,NA,bogorensis;,Asaia,Acetobacteraceae,Acetobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,R04,-22.580747,18.187053,Mastomy_coucha,male,juvenile,7,Indoors,22.03.2023,18.3
7955,barcode45,NA,bogorensis;,Asaia,Acetobacteraceae,Acetobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,R41,-22.683512,18.161339,Micaelamys_namaquesnsis,female,adult,56,Chickens,24.03.2023,27
7955,barcode39,NA,bogorensis;,Asaia,Acetobacteraceae,Acetobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,R35,-22.683966,18.160235,Micaelamys_namaquesnsis,male,adult,61,Bush,24.03.2023,3.2
7955,barcode50,NA,bogorensis;,Asaia,Acetobacteraceae,Acetobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,R46,-22.583613,18.186369,Mastomy_coucha,female,adult,45,Bush,25.03.2023,25
7955,barcode32,NA,bogorensis;,Asaia,Acetobacteraceae,Acetobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,R28,-22.683319,18.160801,Micaelamys_namaquesnsis,NA,adult,NA,House_outdoors,24.03.2023,20.8
7955,barcode46,NA,bogorensis;,Asaia,Acetobacteraceae,Acetobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,R42,-22.683512,18.161339,Thallomys_paedulcus,male,adult,71,Chickens,24.03.2023,28
7955,barcode16,NA,bogorensis;,Asaia,Acetobacteraceae,Acetobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,R12,-22.615088,18.192674,Micaelamys_namaquesnsis,male,adult,60,House_outdoors,23.03.2023,17.7
7955,barcode11,NA,bogorensis;,Asaia,Acetobacteraceae,Acetobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,R07,-22.580747,18.187053,Mastomy_coucha,male,adult,45.5,Indoors,22.03.2023,28
7955,barcode24,NA,bogorensis;,Asaia,Acetobacteraceae,Acetobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,R19,-22.615737,18.192335,Micaelamys_namaquesnsis,male,adult,56,House_outdoors,23.03.2023,16
7955,barcode59,NA,bogorensis;,Asaia,Acetobacteraceae,Acetobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,R55,-22.577246,18.191356,Micaelamys_namaquesnsis,female,adult,51,Bush,26.03.2023,29
7955,barcode53,NA,bogorensis;,Asaia,Acetobacteraceae,Acetobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,R49,-22.579136,18.194229,Micaelamys_namaquesnsis,male,adult,57,Bush,26.03.2023,31
7955,barcode52,NA,bogorensis;,Asaia,Acetobacteraceae,Acetobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,R48,-22.582935,18.186706,Micaelamys_namaquesnsis,male,adult,62,Bush,25.03.2023,16
7955,barcode48,NA,bogorensis;,Asaia,Acetobacteraceae,Acetobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,R44,-22.683512,18.161339,House_mouse,male,NA,12,Chickens,24.03.2023,38
7955,barcode04,NA,bogorensis;,Asaia,Acetobacteraceae,Acetobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,R03,-22.578856,18.190222,Mastomy_coucha,male,adult,32.5,Bush,22.03.2023,22.8
7955,barcode30,NA,bogorensis;,Asaia,Acetobacteraceae,Acetobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,R26,-22.613411,18.193519,Micaelamys_namaquesnsis,male,adult,44,Farm,23.03.2023,24
7955,barcode44,NA,bogorensis;,Asaia,Acetobacteraceae,Acetobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,R40,-22.683512,18.161339,Micaelamys_namaquesnsis,male,adult,56,Chickens,24.03.2023,18
7955,barcode36,NA,bogorensis;,Asaia,Acetobacteraceae,Acetobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,R32,-22.683742,18.160822,Micaelamys_namaquesnsis,NA,adult,NA,Bush,24.03.2023,16.3
7955,barcode47,NA,bogorensis;,Asaia,Acetobacteraceae,Acetobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,R43,-22.683512,18.161339,Micaelamys_namaquesnsis,male,adult,46,Chickens,24.03.2023,0.001
7955,barcode05,NA,bogorensis;,Asaia,Acetobacteraceae,Acetobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,R03,-22.578856,18.190222,Mastomy_coucha,male,adult,32.5,Bush,22.03.2023,0.18
7955,barcode34,NA,bogorensis;,Asaia,Acetobacteraceae,Acetobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,R30,-22.683563,18.16095,Micaelamys_namaquesnsis,NA,adult,NA,House,24.03.2023,32
7955,barcode33,14.692661738060911,bogorensis;,Asaia,Acetobacteraceae,Acetobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,R29,-22.683382,18.16094,Micaelamys_namaquesnsis,NA,adult,NA,House,24.03.2023,33
7955,barcode10,NA,bogorensis;,Asaia,Acetobacteraceae,Acetobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,R06,-22.580747,18.187053,Micaelamys_namaquesnsis,male,adult,84.16,Indoors,22.03.2023,28
7955,barcode37,NA,bogorensis;,Asaia,Acetobacteraceae,Acetobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,R33,-22.683742,18.160822,Micaelamys_namaquesnsis,NA,adult,NA,Bush,24.03.2023,27.4
7955,barcode60,NA,bogorensis;,Asaia,Acetobacteraceae,Acetobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,R56,-22.575708,18.19194,Vole,NA,adult,49,Bush,26.03.2023,5.72
7955,barcode31,NA,bogorensis;,Asaia,Acetobacteraceae,Acetobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,R27,-22.683319,18.160801,Micaelamys_namaquesnsis,NA,adult,NA,House_outdoors,24.03.2023,23.8
7955,barcode14,NA,bogorensis;,Asaia,Acetobacteraceae,Acetobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,R10,-22.615088,18.192674,Mastomy_coucha,male,adult,40,House_outdoors,23.03.2023,18.4
7955,barcode25,NA,bogorensis;,Asaia,Acetobacteraceae,Acetobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,R21,-22.613411,18.193519,Mastomy_coucha,male,adult,38,Farm,23.03.2023,19
7955,barcode35,NA,bogorensis;,Asaia,Acetobacteraceae,Acetobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,R31,-22.683563,18.16095,Micaelamys_namaquesnsis,NA,adult,NA,House,24.03.2023,20
7955,barcode03,NA,bogorensis;,Asaia,Acetobacteraceae,Acetobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,R02,-22.578899,18.189302,Mastomy_coucha,male,adult,43.5,Outdoor_kitchen,22.03.2023,9.444
7955,barcode41,NA,bogorensis;,Asaia,Acetobacteraceae,Acetobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,R37,-22.683966,18.160235,Micaelamys_namaquesnsis,male,adult,62,Bush,24.03.2023,18
7955,barcode19,NA,bogorensis;,Asaia,Acetobacteraceae,Acetobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,R15,-22.613508,18.192469,Micaelamys_namaquesnsis,male,adult,54,House_outdoors,23.03.2023,8
7955,barcode56,NA,bogorensis;,Asaia,Acetobacteraceae,Acetobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,R52,-22.579473,18.191019,Micaelamys_namaquesnsis,female,adult,28,Bush,26.03.2023,30
7955,barcode27,NA,bogorensis;,Asaia,Acetobacteraceae,Acetobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,R23,-22.613411,18.193519,Mastomy_coucha,male,adult,30,Farm,23.03.2023,17
7955,barcode58,NA,bogorensis;,Asaia,Acetobacteraceae,Acetobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,R54,-22.577597,18.191299,Vole,male,adult,79,Bush,26.03.2023,24
7955,barcode43,NA,bogorensis;,Asaia,Acetobacteraceae,Acetobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,R39,-22.683512,18.161339,Micaelamys_namaquesnsis,male,adult,59,Chickens,24.03.2023,5
7955,barcode15,NA,bogorensis;,Asaia,Acetobacteraceae,Acetobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,R11,-22.615088,18.192674,Thallomys_paedulcus,male,adult,89,House_outdoors,23.03.2023,15
7955,barcode38,NA,bogorensis;,Asaia,Acetobacteraceae,Acetobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,R34,-22.683846,18.160353,Micaelamys_namaquesnsis,male,juvenile,19,Bush,24.03.2023,12
7955,barcode17,NA,bogorensis;,Asaia,Acetobacteraceae,Acetobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,R13,-22.615088,18.192674,Mastomy_coucha,male,adult,40,House_outdoors,23.03.2023,30
7955,barcode40,NA,bogorensis;,Asaia,Acetobacteraceae,Acetobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,R36,-22.683966,18.160235,Micaelamys_namaquesnsis,male,adult,52,Bush,24.03.2023,11
7955,barcode29,NA,bogorensis;,Asaia,Acetobacteraceae,Acetobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,R25,-22.613411,18.193519,Micaelamys_namaquesnsis,male,adult,64,Farm,23.03.2023,21
7955,barcode23,NA,bogorensis;,Asaia,Acetobacteraceae,Acetobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,R20,-22.613411,18.193519,Micaelamys_namaquesnsis,male,adult,45,Farm,23.03.2023,26
7955,barcode18,NA,bogorensis;,Asaia,Acetobacteraceae,Acetobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,R14,-22.613508,18.192469,Micaelamys_namaquesnsis,male,juvenile,NA,House_outdoors,23.03.2023,11
